Seed,Dataset,Model,HyperOpt params
4,higgs,xgb,"{'lambda': '0.8140', 'gamma': '0.4148', 'subsample': '0.5181', 'colsample_bytree': '0.8272', 'max_depth': '11.0000', 'eta': '0.0012', 'scale_pos_weight': '1.0605'}"
3,albert,lgbm,"{'learning_rate': '0.0121', 'lambda_l2': '0.0002', 'max_depth': '7.0000', 'bagging_fraction': '0.4680', 'feature_fraction': '0.7769'}"
1,albert,lgbm,"{'learning_rate': '0.0102', 'lambda_l2': '0.0122', 'max_depth': '11.0000', 'bagging_fraction': '0.3021', 'feature_fraction': '0.6412'}"
4,albert,lgbm,"{'learning_rate': '0.0088', 'lambda_l2': '0.0135', 'max_depth': '7.0000', 'bagging_fraction': '0.5845', 'feature_fraction': '0.6918'}"
2,albert,lgbm,"{'learning_rate': '0.0098', 'lambda_l2': '0.2792', 'max_depth': '11.0000', 'bagging_fraction': '0.7616', 'feature_fraction': '0.6311'}"
1,higgs,xgb,"{'lambda': '0.0056', 'gamma': '0.8612', 'subsample': '0.7063', 'colsample_bytree': '0.6644', 'max_depth': '9.0000', 'eta': '0.0026', 'scale_pos_weight': '1.0136'}"
2,amazon_employee_access,xgb,"{'lambda': '0.0239', 'gamma': '0.0000', 'subsample': '0.6281', 'colsample_bytree': '0.3908', 'max_depth': '11.0000', 'eta': '0.0011', 'scale_pos_weight': '6.6679'}"
3,amazon_employee_access,xgb,"{'lambda': '0.0000', 'gamma': '0.0986', 'subsample': '0.5840', 'colsample_bytree': '0.3035', 'max_depth': '11.0000', 'eta': '0.0040', 'scale_pos_weight': '7.1815'}"
4,amazon_employee_access,xgb,"{'lambda': '0.0000', 'gamma': '0.0031', 'subsample': '0.7122', 'colsample_bytree': '0.6345', 'max_depth': '11.0000', 'eta': '0.0010', 'scale_pos_weight': '8.4434'}"
5,amazon_employee_access,xgb,"{'lambda': '0.0150', 'gamma': '0.0003', 'subsample': '0.6772', 'colsample_bytree': '0.3127', 'max_depth': '9.0000', 'eta': '0.0036', 'scale_pos_weight': '3.5283'}"
1,airlines,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.04058874792340995, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
2,airlines,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.04058874792340995, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
5,higgs,xgb,"{'lambda': '0.0003', 'gamma': '0.0000', 'subsample': '0.6188', 'colsample_bytree': '0.9907', 'max_depth': '11.0000', 'eta': '0.0027', 'scale_pos_weight': '1.0034'}"
1,miniboone,xgb,"{'lambda': '0.0000', 'gamma': '0.0000', 'subsample': '0.3002', 'colsample_bytree': '0.8256', 'max_depth': '11.0000', 'eta': '0.0060', 'scale_pos_weight': '1.1866'}"
1,higgs,xgb,"{'lambda': '0.0158', 'gamma': '0.0007', 'subsample': '0.5030', 'colsample_bytree': '0.8178', 'max_depth': '11.0000', 'eta': '0.0028', 'scale_pos_weight': '1.0605'}"
3,airlines,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.04058874792340995, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
1,albert,xgb,"{'lambda': '0.0024', 'gamma': '0.0000', 'subsample': '0.8427', 'colsample_bytree': '0.7183', 'max_depth': '9.0000', 'eta': '0.0049', 'scale_pos_weight': '1.0000'}"
4,airlines,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.04058874792340995, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
1,airlines,xgb,"{'lambda': '0.0000', 'gamma': '0.0053', 'subsample': '0.4954', 'colsample_bytree': '0.7703', 'max_depth': '11.0000', 'eta': '0.0040', 'scale_pos_weight': '1.0035'}"
1,guillermo,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.015256954942433837, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
2,guillermo,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.015256954942433837, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
4,adult,lgbm,"{'learning_rate': '0.0098', 'lambda_l2': '10.5172', 'max_depth': '6.0000', 'bagging_fraction': '0.5027', 'feature_fraction': '0.8208'}"
2,adult,lgbm,"{'learning_rate': '0.0215', 'lambda_l2': '2.5623', 'max_depth': '6.0000', 'bagging_fraction': '0.5150', 'feature_fraction': '0.6047'}"
3,adult,lgbm,"{'learning_rate': '0.0031', 'lambda_l2': '2.9985', 'max_depth': '7.0000', 'bagging_fraction': '0.5276', 'feature_fraction': '0.8802'}"
5,adult,lgbm,"{'learning_rate': '0.0042', 'lambda_l2': '31.7544', 'max_depth': '8.0000', 'bagging_fraction': '0.6534', 'feature_fraction': '0.7007'}"
1,adult,lgbm,"{'learning_rate': '0.0008', 'lambda_l2': '0.0147', 'max_depth': '11.0000', 'bagging_fraction': '0.8363', 'feature_fraction': '0.6059'}"
3,adult,lgbm,"{'learning_rate': '0.0262', 'lambda_l2': '0.3066', 'max_depth': '5.0000', 'bagging_fraction': '0.7585', 'feature_fraction': '0.6082'}"
2,adult,lgbm,"{'learning_rate': '0.0027', 'lambda_l2': '6.8513', 'max_depth': '11.0000', 'bagging_fraction': '0.6012', 'feature_fraction': '0.7985'}"
4,adult,lgbm,"{'learning_rate': '0.0033', 'lambda_l2': '5.4334', 'max_depth': '8.0000', 'bagging_fraction': '0.7618', 'feature_fraction': '0.7133'}"
5,adult,lgbm,"{'learning_rate': '0.0045', 'lambda_l2': '32.5931', 'max_depth': '9.0000', 'bagging_fraction': '0.5019', 'feature_fraction': '0.6108'}"
1,adult,lgbm,"{'learning_rate': '0.0067', 'lambda_l2': '17.7869', 'max_depth': '11.0000', 'bagging_fraction': '0.7376', 'feature_fraction': '0.6012'}"
1,airlines,lgbm,"{'learning_rate': '0.0065', 'lambda_l2': '0.0003', 'max_depth': '11.0000', 'bagging_fraction': '0.8207', 'feature_fraction': '0.7583'}"
3,airlines,lgbm,"{'learning_rate': '0.0057', 'lambda_l2': '0.0016', 'max_depth': '11.0000', 'bagging_fraction': '0.6968', 'feature_fraction': '0.7974'}"
4,airlines,lgbm,"{'learning_rate': '0.0096', 'lambda_l2': '5.8001', 'max_depth': '11.0000', 'bagging_fraction': '0.8107', 'feature_fraction': '0.4466'}"
5,albert,lgbm,"{'learning_rate': '0.0140', 'lambda_l2': '6.3000', 'max_depth': '9.0000', 'bagging_fraction': '0.4767', 'feature_fraction': '0.6237'}"
2,airlines,lgbm,"{'learning_rate': '0.0074', 'lambda_l2': '0.5469', 'max_depth': '7.0000', 'bagging_fraction': '0.4855', 'feature_fraction': '0.7890'}"
5,airlines,lgbm,"{'learning_rate': '0.0069', 'lambda_l2': '0.0048', 'max_depth': '11.0000', 'bagging_fraction': '0.8489', 'feature_fraction': '0.4247'}"
4,albert,lgbm,"{'learning_rate': '0.0094', 'lambda_l2': '4.2937', 'max_depth': '8.0000', 'bagging_fraction': '0.4848', 'feature_fraction': '0.6173'}"
2,credit-g,lgbm,"{'learning_rate': '0.0092', 'lambda_l2': '0.0002', 'max_depth': '6.0000', 'bagging_fraction': '0.8694', 'feature_fraction': '0.9722'}"
1,albert,lgbm,"{'learning_rate': '0.0068', 'lambda_l2': '0.0001', 'max_depth': '11.0000', 'bagging_fraction': '0.6582', 'feature_fraction': '0.7514'}"
3,albert,lgbm,"{'learning_rate': '0.0093', 'lambda_l2': '0.0064', 'max_depth': '8.0000', 'bagging_fraction': '0.6164', 'feature_fraction': '0.7245'}"
2,albert,lgbm,"{'learning_rate': '0.0103', 'lambda_l2': '1.1712', 'max_depth': '6.0000', 'bagging_fraction': '0.4660', 'feature_fraction': '0.6348'}"
2,credit-g,lgbm,"{'learning_rate': '0.0277', 'lambda_l2': '1.1847', 'max_depth': '9.0000', 'bagging_fraction': '0.8974', 'feature_fraction': '0.7141'}"
4,connect-4,lgbm,"{'learning_rate': '0.0087', 'lambda_l2': '0.0019', 'max_depth': '9.0000', 'bagging_fraction': '0.5648', 'feature_fraction': '0.9626'}"
3,fabert,lgbm,"{'learning_rate': '0.0228', 'lambda_l2': '0.0562', 'max_depth': '4.0000', 'bagging_fraction': '0.6367', 'feature_fraction': '0.3520'}"
1,connect-4,lgbm,"{'learning_rate': '0.0096', 'lambda_l2': '0.0002', 'max_depth': '10.0000', 'bagging_fraction': '0.5019', 'feature_fraction': '0.5022'}"
3,connect-4,lgbm,"{'learning_rate': '0.0087', 'lambda_l2': '0.6478', 'max_depth': '9.0000', 'bagging_fraction': '0.6420', 'feature_fraction': '0.4689'}"
5,connect-4,lgbm,"{'learning_rate': '0.0091', 'lambda_l2': '4.5192', 'max_depth': '10.0000', 'bagging_fraction': '0.8447', 'feature_fraction': '0.6989'}"
1,fabert,lgbm,"{'learning_rate': '0.0046', 'lambda_l2': '0.0006', 'max_depth': '5.0000', 'bagging_fraction': '0.5038', 'feature_fraction': '0.6805'}"
2,connect-4,lgbm,"{'learning_rate': '0.0257', 'lambda_l2': '0.0104', 'max_depth': '11.0000', 'bagging_fraction': '0.5790', 'feature_fraction': '0.6615'}"
2,fabert,lgbm,"{'learning_rate': '0.0014', 'lambda_l2': '0.0022', 'max_depth': '8.0000', 'bagging_fraction': '0.7661', 'feature_fraction': '0.5434'}"
5,fabert,lgbm,"{'learning_rate': '0.0289', 'lambda_l2': '0.0002', 'max_depth': '5.0000', 'bagging_fraction': '0.6363', 'feature_fraction': '0.7613'}"
4,fabert,lgbm,"{'learning_rate': '0.0013', 'lambda_l2': '0.0401', 'max_depth': '9.0000', 'bagging_fraction': '0.8472', 'feature_fraction': '0.7865'}"
1,albert,lgbm,"{'learning_rate': '0.0107', 'lambda_l2': '3.9455', 'max_depth': '8.0000', 'bagging_fraction': '0.4932', 'feature_fraction': '0.8725'}"
4,albert,lgbm,"{'learning_rate': '0.0088', 'lambda_l2': '20.5611', 'max_depth': '9.0000', 'bagging_fraction': '0.3680', 'feature_fraction': '0.9927'}"
5,albert,lgbm,"{'learning_rate': '0.0107', 'lambda_l2': '0.0628', 'max_depth': '8.0000', 'bagging_fraction': '0.3771', 'feature_fraction': '0.6008'}"
2,albert,lgbm,"{'learning_rate': '0.0081', 'lambda_l2': '1.2430', 'max_depth': '6.0000', 'bagging_fraction': '0.8288', 'feature_fraction': '0.6363'}"
1,jannis,lgbm,"{'learning_rate': '0.0031', 'lambda_l2': '22.7036', 'max_depth': '7.0000', 'bagging_fraction': '0.7314', 'feature_fraction': '0.6015'}"
3,albert,lgbm,"{'learning_rate': '0.0083', 'lambda_l2': '1.6525', 'max_depth': '10.0000', 'bagging_fraction': '0.4582', 'feature_fraction': '0.6055'}"
5,jannis,lgbm,"{'learning_rate': '0.0033', 'lambda_l2': '0.0009', 'max_depth': '11.0000', 'bagging_fraction': '0.5591', 'feature_fraction': '0.6243'}"
2,jannis,lgbm,"{'learning_rate': '0.0265', 'lambda_l2': '0.8807', 'max_depth': '5.0000', 'bagging_fraction': '0.7195', 'feature_fraction': '0.6396'}"
4,jannis,lgbm,"{'learning_rate': '0.0011', 'lambda_l2': '4.7026', 'max_depth': '9.0000', 'bagging_fraction': '0.7283', 'feature_fraction': '0.6828'}"
3,jannis,lgbm,"{'learning_rate': '0.0030', 'lambda_l2': '35.9037', 'max_depth': '9.0000', 'bagging_fraction': '0.7629', 'feature_fraction': '0.7213'}"
1,adult,xgb,"{'lambda': '0.0594', 'gamma': '0.0000', 'subsample': '0.8430', 'colsample_bytree': '0.6786', 'max_depth': '5.0000', 'eta': '0.0033', 'scale_pos_weight': '1.0602'}"
2,adult,xgb,"{'lambda': '0.0000', 'gamma': '0.9913', 'subsample': '0.8494', 'colsample_bytree': '0.9251', 'max_depth': '5.0000', 'eta': '0.0460', 'scale_pos_weight': '1.9070'}"
3,adult,xgb,"{'lambda': '0.0016', 'gamma': '0.0000', 'subsample': '0.8411', 'colsample_bytree': '0.7953', 'max_depth': '5.0000', 'eta': '0.0205', 'scale_pos_weight': '1.8919'}"
4,adult,xgb,"{'lambda': '0.0000', 'gamma': '0.0010', 'subsample': '0.7549', 'colsample_bytree': '0.6894', 'max_depth': '5.0000', 'eta': '0.0080', 'scale_pos_weight': '1.9484'}"
5,adult,xgb,"{'lambda': '0.0000', 'gamma': '0.0078', 'subsample': '0.5722', 'colsample_bytree': '0.7476', 'max_depth': '5.0000', 'eta': '0.0018', 'scale_pos_weight': '2.0192'}"
2,airlines,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.04058874792340995, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
3,airlines,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.04058874792340995, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
3,guillermo,xgb,"{'lambda': '0.0002', 'gamma': '0.0000', 'subsample': '0.8471', 'colsample_bytree': '0.4771', 'max_depth': '11.0000', 'eta': '0.0059', 'scale_pos_weight': '1.2102'}"
2,guillermo,xgb,"{'lambda': '0.0000', 'gamma': '0.0000', 'subsample': '0.6715', 'colsample_bytree': '0.7930', 'max_depth': '11.0000', 'eta': '0.0059', 'scale_pos_weight': '1.2399'}"
4,airlines,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.04058874792340995, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
1,guillermo,xgb,"{'lambda': '0.0024', 'gamma': '0.0092', 'subsample': '0.8324', 'colsample_bytree': '0.5513', 'max_depth': '11.0000', 'eta': '0.0059', 'scale_pos_weight': '1.1642'}"
5,airlines,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.04058874792340995, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
5,guillermo,xgb,"{'lambda': '0.0005', 'gamma': '0.0011', 'subsample': '0.8378', 'colsample_bytree': '0.7121', 'max_depth': '11.0000', 'eta': '0.0149', 'scale_pos_weight': '1.2067'}"
4,guillermo,xgb,"{'lambda': '0.0000', 'gamma': '0.0019', 'subsample': '0.8417', 'colsample_bytree': '0.7957', 'max_depth': '9.0000', 'eta': '0.0048', 'scale_pos_weight': '1.1450'}"
5,airlines,xgb,"{'lambda': '0.0000', 'gamma': '0.2801', 'subsample': '0.7662', 'colsample_bytree': '0.6475', 'max_depth': '11.0000', 'eta': '0.0219', 'scale_pos_weight': '1.0725'}"
2,airlines,xgb,"{'lambda': '0.0000', 'gamma': '0.0003', 'subsample': '0.4761', 'colsample_bytree': '0.3484', 'max_depth': '11.0000', 'eta': '0.0061', 'scale_pos_weight': '1.1065'}"
3,airlines,xgb,"{'lambda': '0.4759', 'gamma': '0.0699', 'subsample': '0.8326', 'colsample_bytree': '0.4235', 'max_depth': '11.0000', 'eta': '0.0036', 'scale_pos_weight': '1.0866'}"
4,airlines,xgb,"{'lambda': '0.0000', 'gamma': '0.0021', 'subsample': '0.4903', 'colsample_bytree': '0.7757', 'max_depth': '11.0000', 'eta': '0.0039', 'scale_pos_weight': '1.1185'}"
1,airlines,xgb,"{'lambda': '0.0080', 'gamma': '0.0004', 'subsample': '0.5841', 'colsample_bytree': '0.7152', 'max_depth': '11.0000', 'eta': '0.0187', 'scale_pos_weight': '1.0477'}"
2,jungle_chess_2pcs_raw_endgame_complete,lgbm,"{'learning_rate': '0.0082', 'lambda_l2': '0.0508', 'max_depth': '8.0000', 'bagging_fraction': '0.7661', 'feature_fraction': '0.7941'}"
4,jungle_chess_2pcs_raw_endgame_complete,lgbm,"{'learning_rate': '0.0244', 'lambda_l2': '0.0012', 'max_depth': '9.0000', 'bagging_fraction': '0.6234', 'feature_fraction': '0.7653'}"
5,jungle_chess_2pcs_raw_endgame_complete,lgbm,"{'learning_rate': '0.0266', 'lambda_l2': '0.0045', 'max_depth': '11.0000', 'bagging_fraction': '0.5349', 'feature_fraction': '0.6743'}"
3,jungle_chess_2pcs_raw_endgame_complete,lgbm,"{'learning_rate': '0.0023', 'lambda_l2': '0.0017', 'max_depth': '6.0000', 'bagging_fraction': '0.6369', 'feature_fraction': '0.9657'}"
1,jungle_chess_2pcs_raw_endgame_complete,lgbm,"{'learning_rate': '0.0066', 'lambda_l2': '0.0146', 'max_depth': '7.0000', 'bagging_fraction': '0.8390', 'feature_fraction': '0.9849'}"
2,jungle_chess_2pcs_raw_endgame_complete,lgbm,"{'learning_rate': '0.0227', 'lambda_l2': '6.8448', 'max_depth': '8.0000', 'bagging_fraction': '0.6090', 'feature_fraction': '0.9979'}"
1,jungle_chess_2pcs_raw_endgame_complete,lgbm,"{'learning_rate': '0.0248', 'lambda_l2': '0.0103', 'max_depth': '9.0000', 'bagging_fraction': '0.7340', 'feature_fraction': '0.9962'}"
3,jungle_chess_2pcs_raw_endgame_complete,lgbm,"{'learning_rate': '0.0051', 'lambda_l2': '0.0021', 'max_depth': '10.0000', 'bagging_fraction': '0.8328', 'feature_fraction': '0.9987'}"
1,miniboone,lgbm,"{'learning_rate': '0.0063', 'lambda_l2': '0.3658', 'max_depth': '11.0000', 'bagging_fraction': '0.3753', 'feature_fraction': '0.7013'}"
1,miniboone,lgbm,"{'learning_rate': '0.0057', 'lambda_l2': '0.3698', 'max_depth': '9.0000', 'bagging_fraction': '0.4960', 'feature_fraction': '0.6026'}"
4,jungle_chess_2pcs_raw_endgame_complete,lgbm,"{'learning_rate': '0.0025', 'lambda_l2': '0.0001', 'max_depth': '11.0000', 'bagging_fraction': '0.6897', 'feature_fraction': '0.8679'}"
5,jungle_chess_2pcs_raw_endgame_complete,lgbm,"{'learning_rate': '0.0087', 'lambda_l2': '29.5832', 'max_depth': '11.0000', 'bagging_fraction': '0.5003', 'feature_fraction': '0.9989'}"
2,jannis,lgbm,"{'learning_rate': '0.0006', 'lambda_l2': '0.0768', 'max_depth': '10.0000', 'bagging_fraction': '0.6632', 'feature_fraction': '0.7195'}"
4,jannis,lgbm,"{'learning_rate': '0.0012', 'lambda_l2': '0.0811', 'max_depth': '9.0000', 'bagging_fraction': '0.6435', 'feature_fraction': '0.8990'}"
5,jannis,lgbm,"{'learning_rate': '0.0016', 'lambda_l2': '25.9215', 'max_depth': '7.0000', 'bagging_fraction': '0.5793', 'feature_fraction': '0.7460'}"
3,guillermo,xgb,"{'lambda': '0.0000', 'gamma': '0.0000', 'subsample': '0.7916', 'colsample_bytree': '0.2292', 'max_depth': '11.0000', 'eta': '0.0036', 'scale_pos_weight': '1.0792'}"
1,jannis,lgbm,"{'learning_rate': '0.0015', 'lambda_l2': '9.9183', 'max_depth': '9.0000', 'bagging_fraction': '0.5379', 'feature_fraction': '0.8073'}"
3,jannis,lgbm,"{'learning_rate': '0.0008', 'lambda_l2': '1.0107', 'max_depth': '9.0000', 'bagging_fraction': '0.7508', 'feature_fraction': '0.9030'}"
1,guillermo,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.015256954942433837, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
2,guillermo,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.015256954942433837, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
4,guillermo,xgb,"{'lambda': '0.8339', 'gamma': '0.0267', 'subsample': '0.7754', 'colsample_bytree': '0.7023', 'max_depth': '11.0000', 'eta': '0.0305', 'scale_pos_weight': '1.1795'}"
3,guillermo,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.015256954942433837, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
1,albert,lgbm,"{'learning_rate': '0.0130', 'lambda_l2': '0.5651', 'max_depth': '10.0000', 'bagging_fraction': '0.5080', 'feature_fraction': '0.6220'}"
4,guillermo,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.015256954942433837, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
5,guillermo,xgb,"{'lambda': '0.0002', 'gamma': '0.0000', 'subsample': '0.8409', 'colsample_bytree': '0.4690', 'max_depth': '11.0000', 'eta': '0.0021', 'scale_pos_weight': '1.1006'}"
5,guillermo,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.015256954942433837, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
2,adult,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.09667364890456637, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
4,bank_marketing,catboost,"{'learning_rate': '0.0476', 'subsample': '0.7654', 'one_hot_max_size': '224.0000', 'l2_leaf_reg': '4.2051', 'depth': '9.0000', 'scale_pos_weight': '2.2136'}"
3,adult,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.09667364890456637, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
4,adult,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.09667364890456637, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
1,fabert,lgbm,"{'learning_rate': '0.0018', 'lambda_l2': '0.0277', 'max_depth': '8.0000', 'bagging_fraction': '0.7577', 'feature_fraction': '0.2358'}"
5,adult,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.09667364890456637, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
2,guillermo,xgb,"{'lambda': '0.0000', 'gamma': '0.0000', 'subsample': '0.6908', 'colsample_bytree': '0.6288', 'max_depth': '9.0000', 'eta': '0.0021', 'scale_pos_weight': '1.0497'}"
1,adult,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.09667364890456637, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
1,airlines,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.04058874792340995, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
1,guillermo,xgb,"{'lambda': '0.0000', 'gamma': '0.0000', 'subsample': '0.8443', 'colsample_bytree': '0.7991', 'max_depth': '11.0000', 'eta': '0.0012', 'scale_pos_weight': '1.0803'}"
1,guillermo,lgbm,"{'learning_rate': '0.0075', 'lambda_l2': '16.6189', 'max_depth': '9.0000', 'bagging_fraction': '0.6048', 'feature_fraction': '0.7705'}"
3,bank_marketing,catboost,"{'learning_rate': '0.0011', 'subsample': '0.7169', 'one_hot_max_size': '158.0000', 'l2_leaf_reg': '3.2959', 'depth': '9.0000', 'scale_pos_weight': '2.9391'}"
1,albert,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.11322770341445959, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
2,guillermo,lgbm,"{'learning_rate': '0.0080', 'lambda_l2': '3.7381', 'max_depth': '8.0000', 'bagging_fraction': '0.7895', 'feature_fraction': '0.6194'}"
2,volkert,lgbm,"{'learning_rate': '0.0091', 'lambda_l2': '0.9201', 'max_depth': '11.0000', 'bagging_fraction': '0.7327', 'feature_fraction': '0.7338'}"
3,australian,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.2672612419124244, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
2,australian,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.2672612419124244, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
5,australian,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.2672612419124244, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
4,australian,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.2672612419124244, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
1,guillermo,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.015256954942433837, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
1,albert,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.11322770341445959, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
2,higgs,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.18898223650461363, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
3,higgs,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.18898223650461363, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
4,higgs,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.18898223650461363, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
5,higgs,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.18898223650461363, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
2,jasmine,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.08333333333333333, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
3,jasmine,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.08333333333333333, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
4,jasmine,random_forest,"{'verbosity': 0, 'objective': 'binary:logistic', 'num_class': 1, 'colsample_bynode': 0.08333333333333333, 'learning_rate': 1, 'num_parallel_tree': 1000, 'subsample': 0.63, 'tree_method': 'gpu_hist'}"
